evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
234,24,4,0c20e0279fc084db5de23d40bc317b28,0.08752,0.0857,t2,2,35,24.304219667385432
235,24,5,8722dd936d7f94f841002098b6b6aea4,0.08962,0.0857,e2,29,36,24.644439115626767
236,24,6,d307d302cce863fbdcd1dc981e902323,0.08964,0.0857,t2,38,37,24.986927847947328
237,24,7,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,37,24.957649456193387
238,24,8,c0b8dba218425e87754e9d237496c0ca,0.08995,0.0857,e2,37,37,25.154168063764207
239,24,9,55577ce892a6c86aaf1e556415352a5a,0.09023,0.0857,m1,15,37,25.19403906807223
240,24,10,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,37,25.183643234442044
241,25,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,37,25.155555929107546
242,25,2,a0f425b5885edb5cbb4c5a5e40159f66,0.08623,0.0857,m2,33,37,25.23465786549074
243,25,3,e71cbb5a3aa64f802d819a86f7a6edd1,0.08654,0.0857,e2,47,38,25.57577081604565
244,25,4,2335935c15c7fac593eeb5a60b79e919,0.08668,0.0857,e1,7,38,25.60086723946297
245,25,5,0c20e0279fc084db5de23d40bc317b28,0.08752,0.0857,t2,2,38,25.6587404764418
246,25,6,e513b473d52944d07e5e396e4093c531,0.08794,0.0857,t2,46,39,26.00086612726412
247,25,7,d6b69bc29d12dd3f9d72a3fd8d812f72,0.08832,0.0857,e2,41,40,26.345161485386473
248,25,8,777ae0bc1d6bc991bb4c6e367f9515ff,0.08934,0.0857,e2,27,41,26.691619894904807
249,25,9,8722dd936d7f94f841002098b6b6aea4,0.08962,0.0857,e2,29,41,26.890107887705465
250,25,10,d307d302cce863fbdcd1dc981e902323,0.08964,0.0857,t2,38,41,27.088901467827096
251,26,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,41,27.04812326688283
252,26,2,a0f425b5885edb5cbb4c5a5e40159f66,0.08623,0.0857,m2,33,41,27.10468902355676
253,26,3,e71cbb5a3aa64f802d819a86f7a6edd1,0.08654,0.0857,e2,47,41,27.303116366402474
254,26,4,2335935c15c7fac593eeb5a60b79e919,0.08668,0.0857,e1,7,41,27.312671276195022
255,26,5,0c20e0279fc084db5de23d40bc317b28,0.08752,0.0857,t2,2,41,27.35137933637389
256,26,6,e513b473d52944d07e5e396e4093c531,0.08794,0.0857,t2,46,41,27.549553735735582
257,26,7,d6b69bc29d12dd3f9d72a3fd8d812f72,0.08832,0.0857,e2,41,41,27.748026801717753
258,26,8,777ae0bc1d6bc991bb4c6e367f9515ff,0.08934,0.0857,e2,27,41,27.946796031230257
259,26,9,8722dd936d7f94f841002098b6b6aea4,0.08962,0.0857,e2,29,41,28.089054307170144
260,26,10,d307d302cce863fbdcd1dc981e902323,0.08964,0.0857,t2,38,41,28.231353320112227
